time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
519982,0,0,0,11904,26496
520415,0,0,0,19152,19248
520467,0,0,0,22224,16176
520571,0,0,0,20688,17712
520598,0,0,0,20832,17568
520733,0,0,0,20352,18048
523662,0,0,0,19320,19080
523805,0,0,0,20352,18048
524799,0,0,0,20328,18072
525063,0,0,0,20352,18048
525146,0,0,0,17280,21120
525213,0,0,0,30240,8160
525213,0,0,0,33312,5088
525801,0,0,0,31512,6888
527941,0,0,0,31368,7032
530529,0,0,0,30336,8064
530849,0,0,0,30816,7584
531542,0,0,0,30960,7440
533402,0,0,0,31992,6408
534985,0,0,0,27864,10536
535027,0,0,0,23736,14664
535028,0,0,0,19608,18792
535727,0,0,0,23736,14664
535747,0,0,0,27864,10536
535773,0,0,0,31992,6408
538296,0,0,0,33528,4872
538367,0,0,0,32496,5904
539084,0,0,0,33528,4872
539563,0,0,0,28728,9672
539602,0,0,0,33528,4872
539763,0,0,0,28728,9672
539809,0,0,0,33528,4872
539863,0,0,0,32496,5904
540540,0,0,0,20208,18192
544073,0,0,0,15408,22992
544505,0,0,0,14376,24024
546198,0,0,0,15408,22992
546676,0,0,0,18480,19920
547537,0,0,0,18360,20040
547592,0,0,0,18240,20160
547676,0,0,0,18120,20280
550990,0,0,0,16056,22344
551002,0,0,0,18120,20280
551175,0,0,0,16056,22344
551306,0,0,0,11928,26472
551373,0,0,0,13992,24408
551473,0,0,0,12960,25440
552821,0,0,0,11928,26472
553881,0,0,0,12960,25440
553983,0,0,0,11928,26472
554278,0,0,0,12960,25440
554519,0,0,0,17088,21312
554695,0,0,0,18120,20280
554718,0,0,0,15048,23352
555944,0,0,0,14016,24384
556237,0,0,0,17088,21312
556782,0,0,0,16056,22344
557069,0,0,0,17088,21312
557903,0,0,0,18120,20280
560693,0,0,0,18072,20328
560694,0,0,0,18048,20352
560695,0,0,0,18024,20376
560695,0,0,0,17784,20616
560696,0,0,0,17640,20760
560696,0,0,0,17544,20856
560697,0,0,0,17520,20880
560698,0,0,0,17568,20832
560698,0,0,0,17664,20736
560702,0,0,0,17688,20712
560705,0,0,0,17712,20688
560708,0,0,0,17472,20928
560714,0,0,0,17712,20688
560724,0,0,0,17664,20736
560727,0,0,0,17688,20712
560751,0,0,0,17832,20568
560779,0,0,0,17592,20808
560791,0,0,0,17352,21048
560793,0,0,0,17592,20808
560794,0,0,0,17832,20568
560813,0,0,0,17712,20688
560817,0,0,0,17832,20568
560883,0,0,0,17784,20616
560883,0,0,0,17760,20640
560887,0,0,0,17808,20592
560894,0,0,0,17832,20568
560914,0,0,0,17880,20520
560947,0,0,0,17856,20544
560958,0,0,0,17880,20520
560971,0,0,0,18120,20280
560978,0,0,0,18096,20304
560989,0,0,0,18120,20280
561010,0,0,0,18096,20304
561021,0,0,0,18120,20280
561043,0,0,0,18096,20304
561055,0,0,0,18120,20280
561076,0,0,0,18072,20328
561091,0,0,0,18120,20280
561140,0,0,0,18072,20328
561152,0,0,0,18120,20280
561205,0,0,0,18072,20328
561216,0,0,0,18120,20280
561272,0,0,0,18072,20328
561283,0,0,0,18120,20280
561334,0,0,0,18072,20328
561345,0,0,0,18120,20280
561398,0,0,0,18096,20304
561428,0,0,0,18072,20328
561437,0,0,0,18096,20304
561442,0,0,0,18120,20280
561464,0,0,0,19152,19248
561504,0,0,0,19128,19272
561536,0,0,0,19152,19248
565671,0,0,0,15024,23376
567850,0,0,0,19152,19248
570220,0,0,0,15024,23376
572403,0,0,0,19152,19248
575487,0,0,0,23952,14448
577402,0,0,0,25752,12648
585901,0,0,0,25632,12768
586044,0,0,0,25752,12648
586061,0,0,0,23352,15048
586503,0,0,0,15624,22776
586531,0,0,0,7896,30504
586532,0,0,0,168,38232
587268,0,0,0,7896,30504
587268,0,0,0,168,38232
587322,0,0,0,7896,30504
587322,0,0,0,168,38232
588001,0,0,0,7896,30504
588001,0,0,0,168,38232
588433,0,0,0,7896,30504
588433,0,0,0,168,38232
588719,0,0,0,7896,30504
588719,0,0,0,168,38232
589176,0,0,0,7896,30504
589176,0,0,0,168,38232
589734,0,0,0,7896,30504
589734,0,0,0,168,38232
590055,0,0,0,7896,30504
590055,0,0,0,6864,31536
590197,0,0,0,4464,33936
590343,0,0,0,5496,32904
590444,0,0,0,5616,32784
592928,0,0,0,13344,25056
598141,0,0,0,25632,12768
598141,0,0,0,11808,26592
598141,0,0,0,11760,26640
598141,0,0,0,6960,31440
598141,0,0,0,6600,31800
598284,0,0,0,6576,31824
598362,0,0,0,6600,31800
598691,0,0,0,6576,31824
598700,0,0,0,6600,31800
598855,0,0,0,6576,31824
598857,0,0,0,6600,31800
598964,0,0,0,6576,31824
598975,0,0,0,6600,31800
599068,0,0,0,6960,31440
599232,0,0,0,6120,32280
599237,0,0,0,6960,31440
599285,0,0,0,6120,32280
599288,0,0,0,6960,31440
599326,0,0,0,6120,32280
599943,0,0,0,4056,34344
600133,0,0,0,6120,32280
600377,0,0,0,6096,32304
600457,0,0,0,6936,31464
601078,0,0,0,5976,32424
601410,0,0,0,6000,32400
602247,0,0,0,6960,31440
602938,0,0,0,7008,31392
603667,0,0,0,7128,31272
603733,0,0,0,7248,31152
604190,0,0,0,7224,31176
604295,0,0,0,6024,32376
604991,0,0,0,6048,32352
605605,0,0,0,7248,31152
605904,0,0,0,7224,31176
605906,0,0,0,7248,31152
606072,0,0,0,7224,31176
606074,0,0,0,7248,31152
606235,0,0,0,7224,31176
606237,0,0,0,7248,31152
606346,0,0,0,7224,31176
606348,0,0,0,7248,31152
606448,0,0,0,7224,31176
606835,0,0,0,7248,31152
612014,0,0,0,9648,28752
612014,0,0,0,48,38352
612014,0,0,0,24,38376
619993,0,0,0,0,38400
619996,0,0,0,24,38376
620241,0,0,0,0,38400
620247,0,0,0,24,38376
621411,0,0,0,48,38352
622097,0,0,0,24,38376
622101,0,0,0,48,38352
622182,0,0,0,24,38376
