time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
102509,0,0,0,0,240
102658,0,0,0,8,232
102658,0,0,0,0,240
102721,0,0,0,8,232
102721,0,0,0,7,233
102762,0,0,0,15,225
102762,0,0,0,7,233
102844,0,0,0,15,225
102844,0,0,0,7,233
102903,0,0,0,15,225
102903,0,0,0,7,233
103024,0,0,0,15,225
103024,0,0,0,7,233
103041,0,0,0,15,225
103041,0,0,0,7,233
103364,0,0,0,15,225
103364,0,0,0,23,217
103364,0,0,0,15,225
103364,0,0,0,7,233
103415,0,0,0,15,225
103415,0,0,0,16,224
103415,0,0,0,8,232
103415,0,0,0,0,240
103860,0,0,0,8,232
103860,0,0,0,9,231
103860,0,0,0,10,230
103860,0,0,0,11,229
103860,0,0,0,3,237
103860,0,0,0,2,238
104003,0,0,0,10,230
104003,0,0,0,11,229
104003,0,0,0,12,228
104003,0,0,0,13,227
104003,0,0,0,5,235
104003,0,0,0,4,236
104003,0,0,0,3,237
104003,0,0,0,2,238
104654,0,0,0,3,237
104741,0,0,0,11,229
104741,0,0,0,3,237
104741,0,0,0,2,238
104741,0,0,0,1,239
104741,0,0,0,0,240
104758,0,0,0,8,232
104758,0,0,0,7,233
104804,0,0,0,15,225
104804,0,0,0,7,233
104884,0,0,0,15,225
104884,0,0,0,7,233
105066,0,0,0,15,225
105066,0,0,0,23,217
105066,0,0,0,15,225
105066,0,0,0,7,233
105245,0,0,0,15,225
105245,0,0,0,23,217
105245,0,0,0,15,225
105245,0,0,0,7,233
105312,0,0,0,23,217
105312,0,0,0,31,209
105312,0,0,0,23,217
105312,0,0,0,7,233
105407,0,0,0,23,217
105407,0,0,0,15,225
105461,0,0,0,23,217
105461,0,0,0,7,233
105480,0,0,0,15,225
105480,0,0,0,23,217
105480,0,0,0,15,225
105480,0,0,0,7,233
105699,0,0,0,15,225
105699,0,0,0,7,233
106110,0,0,0,15,225
106110,0,0,0,7,233
106259,0,0,0,15,225
106322,0,0,0,16,224
106322,0,0,0,0,240
106363,0,0,0,8,232
106363,0,0,0,0,240
106416,0,0,0,16,224
106416,0,0,0,8,232
106416,0,0,0,0,240
106445,0,0,0,8,232
106445,0,0,0,7,233
106504,0,0,0,15,225
106504,0,0,0,7,233
106625,0,0,0,15,225
106625,0,0,0,7,233
106642,0,0,0,15,225
106642,0,0,0,7,233
106965,0,0,0,15,225
106965,0,0,0,23,217
106965,0,0,0,7,233
107016,0,0,0,15,225
107016,0,0,0,23,217
107016,0,0,0,15,225
107016,0,0,0,7,233
107461,0,0,0,15,225
107461,0,0,0,16,224
107461,0,0,0,8,232
107461,0,0,0,0,240
107604,0,0,0,8,232
107604,0,0,0,9,231
107604,0,0,0,10,230
107604,0,0,0,11,229
107604,0,0,0,3,237
108342,0,0,0,11,229
108342,0,0,0,12,228
108342,0,0,0,13,227
108342,0,0,0,14,226
108342,0,0,0,6,234
108359,0,0,0,7,233
108405,0,0,0,15,225
108405,0,0,0,7,233
108405,0,0,0,6,234
108485,0,0,0,14,226
108485,0,0,0,6,234
108485,0,0,0,5,235
108485,0,0,0,4,236
108485,0,0,0,3,237
108667,0,0,0,11,229
108667,0,0,0,19,221
108667,0,0,0,11,229
108667,0,0,0,10,230
108667,0,0,0,9,231
108667,0,0,0,8,232
108667,0,0,0,7,233
108846,0,0,0,15,225
108846,0,0,0,23,217
108846,0,0,0,15,225
108846,0,0,0,7,233
108913,0,0,0,15,225
108913,0,0,0,7,233
109008,0,0,0,15,225
109008,0,0,0,7,233
109062,0,0,0,23,217
109062,0,0,0,15,225
109062,0,0,0,7,233
109081,0,0,0,15,225
109081,0,0,0,23,217
109081,0,0,0,15,225
109081,0,0,0,7,233
109300,0,0,0,15,225
109711,0,0,0,23,217
109711,0,0,0,7,233
109964,0,0,0,15,225
109964,0,0,0,7,233
110017,0,0,0,15,225
110017,0,0,0,23,217
110017,0,0,0,15,225
110017,0,0,0,7,233
110046,0,0,0,8,232
110046,0,0,0,0,240
110105,0,0,0,8,232
110105,0,0,0,0,240
110226,0,0,0,8,232
110226,0,0,0,0,240
110243,0,0,0,8,232
110243,0,0,0,0,240
110566,0,0,0,16,224
110566,0,0,0,15,225
110566,0,0,0,7,233
110617,0,0,0,15,225
110617,0,0,0,23,217
110617,0,0,0,15,225
110617,0,0,0,7,233
111062,0,0,0,15,225
111062,0,0,0,23,217
111062,0,0,0,7,233
111205,0,0,0,15,225
111205,0,0,0,7,233
111943,0,0,0,15,225
111943,0,0,0,7,233
112006,0,0,0,15,225
112006,0,0,0,16,224
112006,0,0,0,8,232
112006,0,0,0,0,240
112086,0,0,0,8,232
112086,0,0,0,9,231
112086,0,0,0,10,230
112086,0,0,0,11,229
112086,0,0,0,3,237
112268,0,0,0,11,229
112268,0,0,0,12,228
112268,0,0,0,13,227
112268,0,0,0,14,226
112268,0,0,0,15,225
112268,0,0,0,7,233
112447,0,0,0,15,225
112447,0,0,0,23,217
112447,0,0,0,15,225
112447,0,0,0,14,226
112447,0,0,0,6,234
112447,0,0,0,5,235
112447,0,0,0,4,236
112447,0,0,0,3,237
112514,0,0,0,11,229
112514,0,0,0,3,237
112514,0,0,0,2,238
112514,0,0,0,1,239
112514,0,0,0,0,240
112609,0,0,0,8,232
112609,0,0,0,7,233
112663,0,0,0,15,225
112663,0,0,0,23,217
112663,0,0,0,15,225
112663,0,0,0,7,233
112682,0,0,0,15,225
112682,0,0,0,23,217
112682,0,0,0,15,225
112682,0,0,0,7,233
113312,0,0,0,23,217
113312,0,0,0,15,225
113312,0,0,0,7,233
113565,0,0,0,15,225
113565,0,0,0,7,233
113618,0,0,0,15,225
113618,0,0,0,23,217
113618,0,0,0,15,225
113618,0,0,0,7,233
113647,0,0,0,15,225
113706,0,0,0,23,217
113706,0,0,0,7,233
113736,0,0,0,15,225
113736,0,0,0,7,233
113827,0,0,0,15,225
113827,0,0,0,7,233
113844,0,0,0,15,225
113844,0,0,0,7,233
114167,0,0,0,8,232
114167,0,0,0,16,224
114167,0,0,0,8,232
114167,0,0,0,0,240
114218,0,0,0,8,232
114218,0,0,0,16,224
114218,0,0,0,8,232
114218,0,0,0,7,233
114663,0,0,0,23,217
114663,0,0,0,15,225
114663,0,0,0,7,233
114806,0,0,0,15,225
114806,0,0,0,7,233
115544,0,0,0,15,225
115607,0,0,0,23,217
115607,0,0,0,31,209
115607,0,0,0,15,225
115607,0,0,0,7,233
115687,0,0,0,15,225
115687,0,0,0,7,233
115869,0,0,0,15,225
115869,0,0,0,7,233
116048,0,0,0,15,225
116048,0,0,0,16,224
116048,0,0,0,24,216
116048,0,0,0,25,215
116048,0,0,0,26,214
116048,0,0,0,27,213
116048,0,0,0,19,221
116048,0,0,0,11,229
116048,0,0,0,3,237
116115,0,0,0,11,229
116115,0,0,0,12,228
116115,0,0,0,13,227
116115,0,0,0,14,226
116115,0,0,0,6,234
116115,0,0,0,5,235
116210,0,0,0,6,234
116264,0,0,0,14,226
116264,0,0,0,22,218
116264,0,0,0,14,226
116264,0,0,0,13,227
116264,0,0,0,12,228
116264,0,0,0,11,229
116264,0,0,0,3,237
116264,0,0,0,2,238
116264,0,0,0,1,239
116264,0,0,0,0,240
116283,0,0,0,8,232
116283,0,0,0,16,224
116283,0,0,0,15,225
116283,0,0,0,7,233
116913,0,0,0,15,225
116913,0,0,0,23,217
116913,0,0,0,15,225
116913,0,0,0,7,233
117166,0,0,0,15,225
117166,0,0,0,7,233
117219,0,0,0,15,225
117219,0,0,0,7,233
117307,0,0,0,23,217
117307,0,0,0,15,225
117307,0,0,0,7,233
117337,0,0,0,15,225
117337,0,0,0,7,233
117428,0,0,0,15,225
117445,0,0,0,23,217
117445,0,0,0,7,233
117768,0,0,0,15,225
117768,0,0,0,23,217
117768,0,0,0,15,225
117768,0,0,0,7,233
117819,0,0,0,15,225
117819,0,0,0,16,224
117819,0,0,0,8,232
117819,0,0,0,0,240
118264,0,0,0,8,232
118264,0,0,0,16,224
118264,0,0,0,8,232
118264,0,0,0,0,240
118407,0,0,0,8,232
118407,0,0,0,7,233
119208,0,0,0,23,217
119208,0,0,0,31,209
119208,0,0,0,23,217
119208,0,0,0,15,225
119208,0,0,0,7,233
119288,0,0,0,15,225
119470,0,0,0,23,217
119470,0,0,0,7,233
119649,0,0,0,15,225
119649,0,0,0,23,217
119649,0,0,0,31,209
119649,0,0,0,23,217
119649,0,0,0,15,225
119649,0,0,0,7,233
119716,0,0,0,15,225
119716,0,0,0,16,224
119716,0,0,0,8,232
119716,0,0,0,0,240
119865,0,0,0,8,232
119865,0,0,0,9,231
119865,0,0,0,10,230
119865,0,0,0,11,229
119865,0,0,0,19,221
119865,0,0,0,20,220
119865,0,0,0,21,219
119865,0,0,0,22,218
119865,0,0,0,14,226
119865,0,0,0,6,234
119865,0,0,0,5,235
119884,0,0,0,6,234
119884,0,0,0,14,226
119884,0,0,0,6,234
119884,0,0,0,5,235
119884,0,0,0,4,236
119884,0,0,0,3,237
